Year,FileName,Title,Citation Count
2010,2010_42_8,h ?????????????????: ???????,1
2010,2010_42_9,ANALIZA SCIENTOMETRIC? A PUBLICA?IILOR „ISI” ALE UNIVERSIT??II DE VEST „VASILE GOLDI?” DIN ARAD,0
2010,2010_42_10,???????????????????,1
2010,2010_43_1,????????? h ??????????,2
2010,2010_43_2,???????????????,1
2010,2010_43_3,Bibliometric indicators: spread reflections for a focusing and conscious use,1
2010,2010_43_4,Acta Médica Colombiana y las fuerzas de producción social,1
2010,2010_43_5,???????? ???? ?? ???? ?? ??? ??,1
2010,2010_43_6,??????????????????????,1
2010,2010_43_7,Propuesta de plataformas bibliográficas idóneas para evaluar la productividad científica cubana,1
2010,2010_43_8,???????????????????????????,0
2010,2010_43_9,Bibliometrias de revistas e autores,1
2010,2010_43_10,Myasthenia gravis: Analyse der Forschungsentwicklung mit szientometrischen Methoden,0
2010,2010_44_1,Japan Psychology Monthly Index Analysis,0
2010,2010_44_2, Die altersabhängige Makuladegeneration: eine szientometrische Analyze,0
2010,2010_44_3,O desenvolvimento da teoria institucional no campo de estudos organizacionais no Brasil,1
2010,2010_44_4,"Clostridium botulinum und seine Toxine-szientometrische Analyze zur Relevanz als Bakterium, Therapeutikum und Biowaffe",0
2010,2010_44_5,High school academic expression evaluation system structure initial,0
2010,2010_44_6,1978 ~ 2007 Hubei Basic Science Publications,0
2010,2010_44_7,Wie misst man wissenschaftliche Leistung?,1
2010,2010_44_8,Science and economy: Turkey's place in the world,0
2010,2010_44_9,Evaluación de la calidad investigadora: indicadores de calidad. Utilización de bases de datos en estudios bibliométricos.,1
2010,2010_44_10,"Index CSSCI ""Scientific research"" h Index sum h Research index and core author measurement",0
2010,2010_45_1,?? Web of Science ?????????——??????????????????,1
2010,2010_45_2,Iz naših knjižnica: Danko Škare (ur.) Uvo?enje faktora odjeka ?asopisa u postupak izbora u znanstvena znanja,2
2010,2010_45_3,????????????????,1
2010,2010_45_4,Overcoming Information Overload in the Scientific Community,532
2010,2010_45_5,Journal of Informetrics,294
2010,2010_45_6,Weight for citations or weights for numerousness?,1
2010,2010_45_7,Why Include Bibliometric Analysis in the Activities of a Library Specialized in Astronomy?---Notes From the Libraries of INTA,0
2010,2010_45_8,Automatic metaresearch on scientific communities,0
2010,2010_46_1,What PhD students really want,0
2010,2010_46_2,'Googleology': powerful tool or unreliable evidence?,0
2010,2010_46_3,Journal Rankings in Sociology: Using the H Index with Google Scholar Jerry A. Jacobs Department of Sociology University of Pennsylvania,0
2010,2010_46_4,Learning from Ubiquitous Data Streams,0
2010,2010_46_5,Concept Modeling and Personalization for Combating Information Overload,0
2010,2010_46_6,The Impact of Impact Factor,0
2010,2010_46_7,Community Data Portraiture,1805
2010,2010_47_1,"DEPARTMENT OF ECONOMICS AND FINANCE COLLEGE OF BUSINESS AND ECONOMICS UNIVERSITY OF CANTERBURY CHRISTCHURCH, NEW  …",211
2010,2010_47_2,Google Scholar Citations to Information and Library Science Journals,0
2010,2010_47_3,Measurable utility for scientific influence,0
2010,2010_47_4,A Bibliometric Index Based on the Collaboration Distance between Cited and Citing Authors,35
2010,2010_47_5,KIER DISCUSSION PAPER SERIES,0
2010,2010_47_6,What Makes a Great Journal Great in Economics? The Singer Not the Song,58
2010,2010_47_7,Anthony van Raan and bibliometrics,0
2010,2010_47_8,SYSTEMATIC SEARCH AND EVALUATION OF PUBLISHED SCIENTIFIC RESEARCH,0
2010,2010_48_1,"Collaboration and Technology: 16th International Conference, CRIWG 2010, Maastricht, The Netherlands, September 20-23, 2010, Proceedings",0
2010,2010_48_2,D5. 1v2 Design of the Liquid Publications Integrated Platform,0
2010,2010_48_3,Report on the Results of the 1st Phase of the d-Rank Project,0
2010,2010_48_4,"Excellence, innovation and impact factor of Ultrasound in Obstetrics & Gynecology",0
2010,2010_48_5,A Two-Dimensional Temporal Scientometric Analysis of the Fastest Growing Countries in Science,0
2010,2010_48_6,EVALUATION OF RESEARCH OUTCOMES IN WATER FOR DEVELOPMENT TASK 3.4. ACTIVITY 3.4.,0
2010,2010_48_7,Using Web Data Mining to Assess Quality of Publications-A Case Example,0
2010,2010_48_8,Internet-Based Review Models for Scientific Knowledge: A Radical Innovation?,0
2010,2010_48_9,Recent growth of scientific journals published in India: Some publishing and citation?related characteristics,0
2010,2010_49_1,iSchools and Social Identity–A Social Network Analysis of the IST community at an Inter-group Level,0
2010,2010_49_2,Quality Indicators for Engineering and Technology Education,0
2010,2010_49_3,A WORLD SEABIRD ORGANIZATION AND SEABIRDS .NET: MEETING THE CHALLENGE OF THE NEW PARADIGM,1
2010,2010_49_4,Methods for Extracting Meta-Information from bibliographic databases,0
2010,2010_49_5,Ike Antkare one of the great stars in the scientific firmament,89
2010,2010_49_6,A research output index that values productivity,0
2010,2010_49_7,Early History of the IEEE Magnetics Society and Introduction to IEEE MAGNETICS LETTERS,0
2010,2010_49_8,Should era of the impact factor end in Hungary?,0
2010,2010_50_1,Web Services for Bibliometrics,0
2010,2010_50_2,Scientometric Portrait on Nobel Laureate Prof. V. Ramakrishnan,0
2010,2010_50_3,A STUDY IN ACADEMIC PROTOCOL,0
2010,2010_50_4,Web Services for Bibliometrics,0
2010,2010_50_5,Research in the discipline of general surgery: evidence based data,0
2010,2010_50_6,H-index Research Missed Information Value Analysis,0
2010,2010_50_7,H-family: from H-index to H-mixed Indices,0
2010,2010_50_8,Contextual Semantic: A Context-aware Approach for Semantic Web Based Data Extraction from Scientific Articles,0
2010,2010_51_1,Liquid Journals: Overcoming Information Overload in the Scientific Community,25
2010,2010_51_2,The method of the expert recommendation based on the improved algorithm of the g-index and the AHP method,0
2010,2010_51_3,A Nine Month Progress Report on investigation of Social Network and Bibliometric Network,0
2010,2010_51_4,Augmented Reality in Museum Environments,0
2010,2010_51_5,Evaluating the Productivity of Researchers and their Communities: The RP-Index and the CP-Index,15
2010,2010_51_6,Personality and Social Psychology,984
2010,2010_51_7,The Impact of Impact Factors in Measuring Research Quality,0
2010,2010_51_8,"The H-IndexScholarly leadership of the study of leadership: A review of The Leadership
Quarterly's second decade, 2000–2009",243
2010,2010_52_1,"Comments on the proposed precedence of LATRIDIIDAE Erichson, 1842 (Insecta, Coleoptera) over CORTICARIIDAE Curtis, 1829 and the proposed conservation of  …",0
2010,2010_52_2,"Royal Holloway, University of London",18671
2010,2010_52_3,Some modifications to the SNIP journal impact indicator,110
2010,2010_52_4,Enabling peer review of expert testimony within government proceedings,0
2010,2010_52_5,Assessing What Distinguishes Highly Cited from Less-Cited Papers Published in Interfaces,18
2010,2010_52_6,Publishing in an era of excess,0
2010,2010_52_7,BUSINESS STUDIES JOURNAL,0
2010,2010_52_8,"Convexity, subadditivity and the Hirsch index",0
2010,2010_52_9,Information-theoretic and stochastic methods for managing the quality of service and satisfaction in healthcare systems,0
2010,2010_53_1,Persuading Collaboration: Analysing Participation in Online Collaboration Projects,0
2010,2010_53_2,THE EVALUATION OF THE SCIENTIFIC OUTPUT OF RESEARCHERS,0
2010,2010_53_3,The World Cup of Economics Journals: A Ranking by a Tournament Method,0
2010,2010_53_4,Cloud Based Ranking System on Clustered Databases,0
2010,2010_53_5,"Community data portraiture: perceiving events, people, & ideas within a research community",0
2010,2010_53_6,Discovering and analyzing scientific communities using conference network,0
2010,2010_53_7,for Research and Training in Mental Health and Service Evaluation,0
2010,2010_53_8,Discovering and analyzing scientific communities using conference network,0
2010,2010_53_9,Elevating Prediction Accuracy n Trust-aware Collaborative Filtering Recommenders through T-index Metric and TopTrustee Lists,7
2010,2010_54_1,ERGON,0
2010,2010_54_2,H-index Research Missed Information Value Analysis,0
2010,2010_54_3,Beyond Citation Network: Analyzing Publication Data Set as a Multi-Layer Hypergraph,0
2010,2010_54_4,University Ranking Lists-a directory,1
2010,2010_54_5,WM Keck Observatory,0
2010,2010_54_6,ImpactRank: A Study on News Impact Forecasting,0
2010,2010_54_7,Explicitly Involving the User in a Data Cleaning Process,0
2010,2010_54_8,"La Psicología Positiva en la revista Psicodebate (2000-2007) Positive Psychology in Psicodebate, an Argentine's journal",0
2010,2010_54_9,???????? ????? ?????????? ????????????? ??????? ? ??????????????? ????????????? ?? ?????????? ????????,0
2010,2010_55_1,Publish or Perish ? ?? ?? ? ?? ?? ?? ? ?,0
2010,2010_55_2,? ?? ?? h ??,0
2010,2010_55_3,Eur-lex.europa.eu eur-lex.europa.eu,0
2010,2010_55_4, Environment & Water in the Context of Impact Indicators of Brazilian Scientific Journals,0
2010,2010_55_5," Fair Trade as an international ""Hot Topic"": bibliometric analysis and reflection on possible approaches to the subject",0
2010,2010_55_6,Odborné a v?decké ?asopisy v oboru automatizace,0
2010,2010_55_7,Giftschlangenbisse,0
2010,2010_55_8, Etic @ scienza. ,0
2010,2010_55_9,Edu: breviario di etica per scienziati in formazione,0
2010,2010_55_10,Eur-lex.europa.eu eur-lex.europa.eu,0
2010,2010_56_1,SILVIA CASTRO MARCELINO,0
2010,2010_56_2,MANAGEMENTUL PUBLICATIILOR “ISI” PRIN INDICATORI DE PERFORMANTA,0
